tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls
469573662169788000,,,2014-05-22 20:20:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",almonds http://t.co/TqGO1nR589,,,,https://twitter.com/mizhnev/status/469573662169788416/photo/1
469649088858690000,,,2014-05-22 23:20:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",maybe like 11 grape tomatoes,,,,
469649279053599000,,,2014-05-22 23:33:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",salad: spinach + mango + kiwi + carrot,,,,
469649787042550000,,,2014-05-23 00:05:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",beet + sweet potato + red onion + mango + fresh rosemary + canola oil + salt + pepper (fried in a pan),,,,
469649863651496000,,,2014-05-23 01:23:47 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee,,,,
469650058594357000,,,2014-05-23 01:24:34 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",like 15 sugar snap peas,,,,
469653571877605000,,,2014-05-23 01:38:31 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kiwi fruit (68 g) http://t.co/nOxOO5jp3v,,,,https://twitter.com/mizhnev/status/469653571877605376/photo/1
469655482336936000,,,2014-05-23 01:46:07 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",orange juice http://t.co/NKvokq9RMo,,,,https://twitter.com/mizhnev/status/469655482336935936/photo/1
469684924039979000,,,2014-05-23 03:43:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 sprouted-grain bread toasts + peanut butter + raspberry jam http://t.co/5MEmemELNd,,,,https://twitter.com/mizhnev/status/469684924039979010/photo/1
469719940472132000,,,2014-05-23 06:02:15 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 sprouted-flax toasts + margarine + roasted garlic hummus + pepper + many kalamata olives + only 1 manzanilla olive http://t.co/I2azdojLva,,,,https://twitter.com/mizhnev/status/469719940472131585/photo/1
469722439778193000,,,2014-05-23 06:12:11 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",unsweetened vanilla almond milk http://t.co/CPYZD8GtH2,,,,https://twitter.com/mizhnev/status/469722439778193408/photo/1
469877371672068000,,,2014-05-23 16:27:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",instant coffee + half&amp;half http://t.co/5HCZPmquY8,,,,https://twitter.com/mizhnev/status/469877371672068096/photo/1
469915549745414000,,,2014-05-23 17:59:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",green tea + bean sprout salad + tuna sashimi + some different maki + wasabi + soy sauce + pickled ginger,,,,
470027836141482000,,,2014-05-24 02:25:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3 old maki http://t.co/pGxGFQhhjF,,,,https://twitter.com/mizhnev/status/470027836141481984/photo/1
470061620396163000,,,2014-05-24 04:39:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",instant coffee + half&amp;half http://t.co/bsZExSuQBd,,,,https://twitter.com/mizhnev/status/470061620396163072/photo/1
470062850514235000,,,2014-05-24 04:44:51 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 sprouted-grain bread toasts + peanut butter + raspberry jam http://t.co/tMynhFLGCc,,,,https://twitter.com/mizhnev/status/470062850514235393/photo/1
470073207894995000,,,2014-05-24 05:26:00 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",instant coffee + half&amp;half http://t.co/w3bjH2N3h0,,,,https://twitter.com/mizhnev/status/470073207894994944/photo/1
470114545759826000,,,2014-05-24 08:10:16 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gala apple (152 g) http://t.co/PMzxhG3bZe,,,,https://twitter.com/mizhnev/status/470114545759825920/photo/1
470144693636850000,,,2014-05-24 10:10:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 sprouted-flax bread toasts + margarine + roasted garlic hummus + pepper http://t.co/WY8R0zWdxw,,,,https://twitter.com/mizhnev/status/470144693636849664/photo/1
470148424960995000,,,2014-05-24 10:24:54 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kiwi fruit (57 g) http://t.co/24qieIepHw,,,,https://twitter.com/mizhnev/status/470148424960995330/photo/1
470288874913018000,,,2014-05-24 19:42:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",earl grey tea http://t.co/Dn2JE9FakI,,,,https://twitter.com/mizhnev/status/470288874913017856/photo/1
470289083156013000,,,2014-05-24 19:43:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 sprouted-flax bread toasts + peanut butter + raspberry jam http://t.co/9Hi8WXFgbH,,,,https://twitter.com/mizhnev/status/470289083156013058/photo/1
470294579300684000,,,2014-05-24 20:05:40 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a mango (251 g) http://t.co/hMmxq0kdP9,,,,https://twitter.com/mizhnev/status/470294579300683776/photo/1
470339290530972000,,,2014-05-24 23:03:20 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",instant coffee + half&amp;half http://t.co/CDUjLPIHU0,,,,https://twitter.com/mizhnev/status/470339290530971648/photo/1
470349684767080000,,,2014-05-24 23:44:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",almondz http://t.co/d1Qgi9Snb3,,,,https://twitter.com/mizhnev/status/470349684767080448/photo/1
470391927754326000,,,2014-05-25 02:32:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","$12 red wine (147 mL, cabernet sauvignon, chile) http://t.co/ZcdiSurKU5",,,,https://twitter.com/mizhnev/status/470391927754326016/photo/1
470405133147603000,,,2014-05-25 03:24:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",garlic + canola oil + red onion + rosemary + basil + oregano + balsamic + tomato + mushrooms + spinach + red wine + salt + pepper http://t.co/eMmawmNbT0,,,,https://twitter.com/mizhnev/status/470405133147602944/photo/1
470405287761814000,,,2014-05-25 03:25:34 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 [non-sprouted] flax bread toasts + margarine + kalamata olives + red pepper flakes http://t.co/QNcx46RKtw,,,,https://twitter.com/mizhnev/status/470405287761813504/photo/1
470409996732072000,,,2014-05-25 03:44:17 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",red wine (159 mL) http://t.co/GLg9xKP9iU,,,,https://twitter.com/mizhnev/status/470409996732071936/photo/1
470435697673794000,,,2014-05-25 05:26:25 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",red wine (144 mL) http://t.co/TDFi4CBg7F,,,,https://twitter.com/mizhnev/status/470435697673793536/photo/1
470438187370701000,,,2014-05-25 05:36:18 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",date bars (121 g): dates + almonds + cashews + sunflower seeds + hemp hearts + chia + buckwheat + coconut oil http://t.co/6iFtTd7Wvw,,,,https://twitter.com/mizhnev/status/470438187370700800/photo/1
470453896360387000,,,2014-05-25 06:38:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",like around ~30 g more of the date bars,,,,
470465638259900000,,,2014-05-25 07:25:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 sprouted-flax bread toasts + margarine + 2 campari tomatoes + salt + pepper http://t.co/GPkS5FSCz3,,,,https://twitter.com/mizhnev/status/470465638259900416/photo/1
470654470930448000,,,2014-05-25 19:55:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2% vanilla greek yogurt (172 g) + chia/hemp/buckwheat seed blend (37 g) http://t.co/2UYRXOxUhB,,,,https://twitter.com/mizhnev/status/470654470930448384/photo/1
470656271515808000,,,2014-05-25 20:02:54 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee http://t.co/OYfFJ6SM1g,,,,https://twitter.com/mizhnev/status/470656271515807745/photo/1
470664008706445000,,,2014-05-25 20:33:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee 2 http://t.co/B6sosvXXdZ,,,,https://twitter.com/mizhnev/status/470664008706445312/photo/1
470677618878972000,,,2014-05-25 21:27:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee 3 http://t.co/wH7yJbviCS,,,,https://twitter.com/mizhnev/status/470677618878971904/photo/1
470693580005048000,,,2014-05-25 22:31:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 frozen date squares http://t.co/vNhqf21ySS,,,,https://twitter.com/mizhnev/status/470693580005048320/photo/1
470724160105091000,,,2014-05-26 00:32:40 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a gala apple (164 g) http://t.co/6RYisI6cYA,,,,https://twitter.com/mizhnev/status/470724160105091072/photo/1
470739255719760000,,,2014-05-26 01:32:39 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",grilled cheese (2 flax breads + margarine + old cheddar) + 2 campari tomatoes + salt + pepper http://t.co/kMLxkGXboo,,,,https://twitter.com/mizhnev/status/470739255719759872/photo/1
470739483629875000,,,2014-05-26 01:33:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",earl grey tea http://t.co/GjHaP4W3yp,,,,https://twitter.com/mizhnev/status/470739483629875202/photo/1
470746171099464000,,,2014-05-26 02:00:07 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",red wine (121 mL) http://t.co/z8eFmD1Edh,,,,https://twitter.com/mizhnev/status/470746171099463682/photo/1
470773776779465000,,,2014-05-26 03:49:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",red wine (154 mL) http://t.co/iY4d4TUNwD,,,,https://twitter.com/mizhnev/status/470773776779464705/photo/1
470834660935606000,,,2014-05-26 07:51:45 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",baby carrots (steamed in microwave w/ rosemary sprig) + margarine + pepper http://t.co/N92LvKlgrO,,,,https://twitter.com/mizhnev/status/470834660935606272/photo/1
470838775132586000,,,2014-05-26 08:08:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",date bars (75 g) http://t.co/4XzGX9yDOg,,,,https://twitter.com/mizhnev/status/470838775132585984/photo/1
470903134122824000,,,2014-05-26 12:23:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1 flax-themed bread toast + peanut butter + raspberry jam http://t.co/aREbij2rzs,,,,https://twitter.com/mizhnev/status/470903134122823680/photo/1
471037575528862000,,,2014-05-26 21:18:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2% vanilla greek yogurt (183 g) + chia/hemp/buckwheat seed blend (34 g) http://t.co/5mWC40H3Vq,,,,https://twitter.com/mizhnev/status/471037575528861696/photo/1
471039537963999000,,,2014-05-26 21:25:52 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee http://t.co/7wGMK4oOAP,,,,https://twitter.com/mizhnev/status/471039537963999232/photo/1
471044264114127000,,,2014-05-26 21:44:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee http://t.co/delhE58crC,,,,https://twitter.com/mizhnev/status/471044264114126848/photo/1
471119818255380000,,,2014-05-26 23:44:52 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",earl grey tea,,,,
471119588332016000,,,2014-05-27 02:43:57 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mangled grilled cheese (2 flax breads + margarine + old cheddar) + 2 campari tomatoes + salt + pepper http://t.co/OniJjq69DY,,,,https://twitter.com/mizhnev/status/471119588332015617/photo/1
471125006554902000,,,2014-05-27 03:05:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",date squares (110 g) http://t.co/5O5uOZpA8h,,,,https://twitter.com/mizhnev/status/471125006554902529/photo/1
471230170498494000,,,2014-05-27 10:03:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 flax-themed bread toasts + peanut butter + raspberry jam http://t.co/DoChmSHMv4,,,,https://twitter.com/mizhnev/status/471230170498494464/photo/1
471413056187007000,,,2014-05-27 17:40:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","the same thing I always eat at that one place, coffee coffee coffee",,,,
471446430771446000,,,2014-05-28 00:22:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yogurt + seeds http://t.co/zcwXa9xZ2I,,,,https://twitter.com/mizhnev/status/471446430771445761/photo/1
471446757620990000,,,2014-05-28 00:24:00 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",banana http://t.co/vcqWmhKEL3,,,,https://twitter.com/mizhnev/status/471446757620989953/photo/1
471450630288970000,,,2014-05-28 00:39:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee http://t.co/fQ2JBniZwb,,,,https://twitter.com/mizhnev/status/471450630288969728/photo/1
471492517976740000,,,2014-05-28 03:25:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",orange juice http://t.co/gijqV4FFiM,,,,https://twitter.com/mizhnev/status/471492517976739840/photo/1
471497929794937000,,,2014-05-28 03:47:21 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",baby carrots (steamed in microwave with rosemary sprig) + margarine + pepper http://t.co/rnpmlWtKIK,,,,https://twitter.com/mizhnev/status/471497929794936833/photo/1
471528970555380000,,,2014-05-28 05:50:41 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",date squares (dates + almonds + cashews + sunflower seeds + chia + hemp seeds + buckwheat + coconut oil) http://t.co/buKOUpUB52,,,,https://twitter.com/mizhnev/status/471528970555379713/photo/1
471553553912185000,,,2014-05-28 07:28:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 flax-themed bread toasts + margarine + 2 campari tomatoes + salt + pepper http://t.co/NX2c2STQNW,,,,https://twitter.com/mizhnev/status/471553553912184832/photo/1
471727793110143000,,,2014-05-28 19:00:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2% vanilla greek yogurt + superfoodseeds http://t.co/mN41wkTjbE,,,,https://twitter.com/mizhnev/status/471727793110142976/photo/1
471728262578590000,,,2014-05-28 19:02:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a banana http://t.co/U00QCr7514,,,,https://twitter.com/mizhnev/status/471728262578589696/photo/1
471728919859573000,,,2014-05-28 19:05:13 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee 1 http://t.co/g2Bnyn23md,,,,https://twitter.com/mizhnev/status/471728919859572736/photo/1
471737539112342000,,,2014-05-28 19:39:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee 2 http://t.co/dqg7c2l7Hh,,,,https://twitter.com/mizhnev/status/471737539112341504/photo/1
471743530281353000,,,2014-05-28 20:03:16 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee 3 http://t.co/4tK0tjE30P,,,,https://twitter.com/mizhnev/status/471743530281353217/photo/1
471917738319806000,,,2014-05-29 07:35:31 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lentil carrot soup, spinach, blueberries, tomatoes, almonds, seeds, lemon, coffee, tea, bread, hummus, olives, margarine, date squares, etc.",,,,
471917900651962000,,,2014-05-29 07:36:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",oh..... and cilantro,,,,
471963486533075000,,,2014-05-29 10:37:18 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a flax-themed bread toast + peanut butter + raspberry jam http://t.co/fkWoLXqvJp,,,,https://twitter.com/mizhnev/status/471963486533074945/photo/1
472169519230640000,,,2014-05-30 00:16:00 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 fibre-themed bread toasts + peanut butter + raspberry jam http://t.co/WET8Yt0hYC,,,,https://twitter.com/mizhnev/status/472169519230640128/photo/1
472169712348955000,,,2014-05-30 00:16:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee 1 http://t.co/nJeh6uGNA9,,,,https://twitter.com/mizhnev/status/472169712348954625/photo/1
472184061247496000,,,2014-05-30 01:13:47 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee 2 http://t.co/qfq13dYJdq,,,,https://twitter.com/mizhnev/status/472184061247496193/photo/1
472209699270447000,,,2014-05-30 02:55:40 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee 3 http://t.co/3ZzWIVAufm,,,,https://twitter.com/mizhnev/status/472209699270447105/photo/1
472227061814157000,,,2014-05-30 04:04:39 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2% vanilla greek yogurt + chia/hemp/buckwheat seed blend + almonds http://t.co/tNjIRbVjZp,,,,https://twitter.com/mizhnev/status/472227061814157312/photo/1
472234902067241000,,,2014-05-30 04:35:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a banana http://t.co/PNSKmx6pZa,,,,https://twitter.com/mizhnev/status/472234902067240960/photo/1
472252399663342000,,,2014-05-30 05:45:20 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",date squares http://t.co/SW7yV9TuiC,,,,https://twitter.com/mizhnev/status/472252399663341568/photo/1
472303462764409000,,,2014-05-30 09:08:15 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",grilled cheese sandwich: 2 fibre-themed bread toasts + margarine + old cheddar http://t.co/85ca47VAKA,,,,https://twitter.com/mizhnev/status/472303462764408832/photo/1
472308161093726000,,,2014-05-30 09:26:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 campari tomatoes http://t.co/V3ku885yyR,,,,https://twitter.com/mizhnev/status/472308161093726208/photo/1
472493274960110000,,,2014-05-30 21:42:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee http://t.co/AamYg6ySuI,,,,https://twitter.com/mizhnev/status/472493274960109568/photo/1
472498100490097000,,,2014-05-30 22:01:40 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee http://t.co/XEDwzwUEcM,,,,https://twitter.com/mizhnev/status/472498100490096640/photo/1
472507051814298000,,,2014-05-30 22:37:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",black beans + lentils + carrots + onion + garlic + tomato paste + spices + vegetable stock + cilantro + avocado http://t.co/gaVWNvSDkc,,,,https://twitter.com/mizhnev/status/472507051814297600/photo/1
472645124711658000,,,2014-05-31 07:45:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","orange juice, date squares, a mint",,,,
472645169037066000,,,2014-05-31 07:46:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a falafel wrap,,,,
472669233852060000,,,2014-05-31 09:21:41 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",date squares http://t.co/7mmupQYVuP,,,,https://twitter.com/mizhnev/status/472669233852059648/photo/1
472678542333841000,,,2014-05-31 09:58:41 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 fibre-themed bread toasts + margarine + avocado + salt + pepper + cilantro + tomato + salt + pepper http://t.co/jOFSkEbmGu,,,,https://twitter.com/mizhnev/status/472678542333841409/photo/1
472891206393791000,,,2014-06-01 00:03:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yogurt + seeds + almonds http://t.co/XgO0Ah1gEQ,,,,https://twitter.com/mizhnev/status/472891206393790464/photo/1
472905701056995000,,,2014-06-01 01:01:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 flax-themed bread toasts + peanut butter + raspberry jam http://t.co/a2zWeTTo9z,,,,https://twitter.com/mizhnev/status/472905701056995329/photo/1
472906513732760000,,,2014-06-01 01:04:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee 1 http://t.co/2iBlRG0xf8,,,,https://twitter.com/mizhnev/status/472906513732759553/photo/1
472913195040907000,,,2014-06-01 01:31:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee 2 http://t.co/ltwpQQefDT,,,,https://twitter.com/mizhnev/status/472913195040907264/photo/1
472927273297777000,,,2014-06-01 02:27:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee 3 http://t.co/oI4R5V1HdQ,,,,https://twitter.com/mizhnev/status/472927273297776640/photo/1
472966294380093000,,,2014-06-01 05:02:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",date squares http://t.co/XnHF4ZUPmQ,,,,https://twitter.com/mizhnev/status/472966294380093442/photo/1
472969490490073000,,,2014-06-01 05:14:48 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 campari tomatoes http://t.co/qbpUP8stYY,,,,https://twitter.com/mizhnev/status/472969490490073088/photo/1
473029024743043000,,,2014-06-01 09:11:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grilled cheese sandwich: fibre-themed bread, old cheddar http://t.co/OPeIjxV9Lv",,,,https://twitter.com/mizhnev/status/473029024743043072/photo/1
473033246779798000,,,2014-06-01 09:28:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",date squares http://t.co/uoWzLGa41g,,,,https://twitter.com/mizhnev/status/473033246779797504/photo/1
473040876906619000,,,2014-06-01 09:58:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tomato cilantro cheddar http://t.co/ZFRXlKtrxY,,,,https://twitter.com/mizhnev/status/473040876906618880/photo/1
473254948608545000,,,2014-06-02 00:09:07 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 fibre-themed bread toasts + peanut butter + raspberry jam http://t.co/wGJR92uFZU,,,,https://twitter.com/mizhnev/status/473254948608544768/photo/1
473255132021289000,,,2014-06-02 00:09:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee 1 http://t.co/zLcLIfQTSp,,,,https://twitter.com/mizhnev/status/473255132021288960/photo/1
473261632290693000,,,2014-06-02 00:35:40 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a pink lady apple (153 g) http://t.co/tRqFRZxRfs,,,,https://twitter.com/mizhnev/status/473261632290693120/photo/1
473270047608017000,,,2014-06-02 01:09:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 kiwi fruit (126 g) http://t.co/C2sCr18CW7,,,,https://twitter.com/mizhnev/status/473270047608016897/photo/1
473277286905422000,,,2014-06-02 01:37:52 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee 2 http://t.co/Yus8ktKZV9,,,,https://twitter.com/mizhnev/status/473277286905421825/photo/1
473311706819486000,,,2014-06-02 03:54:39 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee 3 http://t.co/BBHz8ZeYKr,,,,https://twitter.com/mizhnev/status/473311706819485696/photo/1
473327948632576000,,,2014-06-02 04:59:11 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",curried eggplant (onion + garlic + ginger + tomato + canola oil + spices) http://t.co/XHUf71ebRl,,,,https://twitter.com/mizhnev/status/473327948632576000/photo/1
473328538389475000,,,2014-06-02 05:01:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 sprouted-grain bread toasts + margarine http://t.co/mZIW4H4kWv,,,,https://twitter.com/mizhnev/status/473328538389475328/photo/1
473569300926566000,,,2014-06-02 18:28:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee + cream http://t.co/077osVIJao,,,,https://twitter.com/mizhnev/status/473569300926566400/photo/1
473569960053076000,,,2014-06-02 19:30:51 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bread + 2 cheeses + tofu + soy bacon + tomato + green onion + lettuce + spinach + cabbage + carrot, etc. http://t.co/Ju6zOKqLn1",,,,https://twitter.com/mizhnev/status/473569960053075969/photo/1
473650057640571000,,,2014-06-03 02:19:08 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",leftover curried eggplant + cilantro + 2% vanilla greek yogurt http://t.co/BFMXecqGJ1,,,,https://twitter.com/mizhnev/status/473650057640570882/photo/1
473658536040202000,,,2014-06-03 02:52:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a pink lady apple + a common kiwifruit http://t.co/3SDVt131u6,,,,https://twitter.com/mizhnev/status/473658536040202240/photo/1
